StudentId,ClubId,Score
A58D88FA-CE3C-4289-016C-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
2A7CC5E5-7F13-4089-016E-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
999799E3-E9A0-4C50-0170-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
999799E3-E9A0-4C50-0170-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
1881EC96-6580-438C-0173-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
1881EC96-6580-438C-0173-08D8989E9B88,29E598F3-3AF5-4512-3A90-08D89C14F3DD,1
1881EC96-6580-438C-0173-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
7FD6404B-D4E6-4698-0174-08D8989E9B88,6C9CC020-5E7A-44D0-3A91-08D89C14F3DD,1
7FD6404B-D4E6-4698-0174-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
7EC39804-2302-4CD1-0177-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
7E9F843C-1B96-4ABB-0178-08D8989E9B88,7C0A58C1-30CA-4FB3-3A94-08D89C14F3DD,1
7E9F843C-1B96-4ABB-0178-08D8989E9B88,DDE3248B-AF96-4A82-3A9B-08D89C14F3DD,1
7E9F843C-1B96-4ABB-0178-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
7E9F843C-1B96-4ABB-0178-08D8989E9B88,C1FE1B6C-7F43-4E92-3A9F-08D89C14F3DD,1
A0FC220A-842D-4D24-0179-08D8989E9B88,11BA46CB-3B4A-4C75-3A93-08D89C14F3DD,1
A0FC220A-842D-4D24-0179-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
A0FC220A-842D-4D24-0179-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
A0FC220A-842D-4D24-0179-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
35BDAAB9-87E5-4DCD-017A-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
66224832-63E9-4BE2-017B-08D8989E9B88,DDE3248B-AF96-4A82-3A9B-08D89C14F3DD,1
66224832-63E9-4BE2-017B-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
66224832-63E9-4BE2-017B-08D8989E9B88,C1FE1B6C-7F43-4E92-3A9F-08D89C14F3DD,1
D35BF4E8-B1A6-4127-017E-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
DFFE06F5-54DA-4A45-017F-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
DFFE06F5-54DA-4A45-017F-08D8989E9B88,38FB45AC-290C-4E84-3A9D-08D89C14F3DD,1
DFFE06F5-54DA-4A45-017F-08D8989E9B88,74476534-FB72-4B4E-3A9E-08D89C14F3DD,1
EB91CB08-964F-456D-0180-08D8989E9B88,11BA46CB-3B4A-4C75-3A93-08D89C14F3DD,1
EB91CB08-964F-456D-0180-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
EB91CB08-964F-456D-0180-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
EB91CB08-964F-456D-0180-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
61FF1580-AE20-4FA0-0183-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
61FF1580-AE20-4FA0-0183-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
3E1A04BB-BBA5-4624-0184-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
3E1A04BB-BBA5-4624-0184-08D8989E9B88,74476534-FB72-4B4E-3A9E-08D89C14F3DD,1
E3C71DF5-CE01-4BC7-0185-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
17B96808-D331-4E91-0187-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
C056E025-C1AF-4D20-0189-08D8989E9B88,C1AB4166-4791-42B1-3A95-08D89C14F3DD,1
C056E025-C1AF-4D20-0189-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
C056E025-C1AF-4D20-0189-08D8989E9B88,04E0DA86-B3C6-46C5-3A9A-08D89C14F3DD,1
63A47795-52A3-43BB-018A-08D8989E9B88,7C0A58C1-30CA-4FB3-3A94-08D89C14F3DD,1
63A47795-52A3-43BB-018A-08D8989E9B88,DDE3248B-AF96-4A82-3A9B-08D89C14F3DD,1
63A47795-52A3-43BB-018A-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
63A47795-52A3-43BB-018A-08D8989E9B88,C1FE1B6C-7F43-4E92-3A9F-08D89C14F3DD,1
14714F31-7BF1-4620-018B-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
7C333C75-2E56-4163-018C-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
7C333C75-2E56-4163-018C-08D8989E9B88,29E598F3-3AF5-4512-3A90-08D89C14F3DD,1
7C333C75-2E56-4163-018C-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
3984D062-C50B-41C0-018D-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
3984D062-C50B-41C0-018D-08D8989E9B88,38FB45AC-290C-4E84-3A9D-08D89C14F3DD,1
3984D062-C50B-41C0-018D-08D8989E9B88,74476534-FB72-4B4E-3A9E-08D89C14F3DD,1
E76EBF87-E94B-4EE0-0193-08D8989E9B88,11BA46CB-3B4A-4C75-3A93-08D89C14F3DD,1
E76EBF87-E94B-4EE0-0193-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
E76EBF87-E94B-4EE0-0193-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
E76EBF87-E94B-4EE0-0193-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
55E7E196-40CF-4FFE-0194-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
8393D2A6-5EAE-4039-0195-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
8393D2A6-5EAE-4039-0195-08D8989E9B88,04E0DA86-B3C6-46C5-3A9A-08D89C14F3DD,1
49D93001-1CC4-417B-0196-08D8989E9B88,DDE3248B-AF96-4A82-3A9B-08D89C14F3DD,1
49D93001-1CC4-417B-0196-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
49D93001-1CC4-417B-0196-08D8989E9B88,C1FE1B6C-7F43-4E92-3A9F-08D89C14F3DD,1
5EE1E238-D771-4BAA-0198-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
72A299E4-FA6D-4DED-0199-08D8989E9B88,6C9CC020-5E7A-44D0-3A91-08D89C14F3DD,1
72A299E4-FA6D-4DED-0199-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
D45D1659-BD0D-4DAA-019A-08D8989E9B88,C1AB4166-4791-42B1-3A95-08D89C14F3DD,1
D45D1659-BD0D-4DAA-019A-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
D45D1659-BD0D-4DAA-019A-08D8989E9B88,04E0DA86-B3C6-46C5-3A9A-08D89C14F3DD,1
D1FE01D1-DD27-44A0-019C-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
5C783C23-3DBD-48D0-019D-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
9400FA55-74B3-4F65-01A0-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
9400FA55-74B3-4F65-01A0-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
5B262616-EA3D-481B-01A2-08D8989E9B88,6C9CC020-5E7A-44D0-3A91-08D89C14F3DD,1
5B262616-EA3D-481B-01A2-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
079BAD54-B2C8-460D-01A3-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
079BAD54-B2C8-460D-01A3-08D8989E9B88,04E0DA86-B3C6-46C5-3A9A-08D89C14F3DD,1
0B251021-CCBF-43D0-01A4-08D8989E9B88,11BA46CB-3B4A-4C75-3A93-08D89C14F3DD,1
0B251021-CCBF-43D0-01A4-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
0B251021-CCBF-43D0-01A4-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
0B251021-CCBF-43D0-01A4-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
28C30F1F-1BC4-4078-01A5-08D8989E9B88,6C9CC020-5E7A-44D0-3A91-08D89C14F3DD,1
28C30F1F-1BC4-4078-01A5-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
7B9FB1FE-EA23-41F5-01A6-08D8989E9B88,7C0A58C1-30CA-4FB3-3A94-08D89C14F3DD,1
7B9FB1FE-EA23-41F5-01A6-08D8989E9B88,DDE3248B-AF96-4A82-3A9B-08D89C14F3DD,1
7B9FB1FE-EA23-41F5-01A6-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
7B9FB1FE-EA23-41F5-01A6-08D8989E9B88,C1FE1B6C-7F43-4E92-3A9F-08D89C14F3DD,1
9D7116D8-586E-49A1-01A9-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
9D7116D8-586E-49A1-01A9-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
6CE092CC-1B78-47DF-01AA-08D8989E9B88,C1FE1B6C-7F43-4E92-3A9F-08D89C14F3DD,1
75E1E415-0EB9-4F45-01AB-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
75E1E415-0EB9-4F45-01AB-08D8989E9B88,04E0DA86-B3C6-46C5-3A9A-08D89C14F3DD,1
820B22AD-C92E-4616-01AC-08D8989E9B88,6C9CC020-5E7A-44D0-3A91-08D89C14F3DD,1
820B22AD-C92E-4616-01AC-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
1263B5EE-9967-465A-01AD-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
76F4BD70-9CBA-4511-01AE-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
E0227BAC-2836-4F7D-01B0-08D8989E9B88,C1AB4166-4791-42B1-3A95-08D89C14F3DD,1
E0227BAC-2836-4F7D-01B0-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
E0227BAC-2836-4F7D-01B0-08D8989E9B88,04E0DA86-B3C6-46C5-3A9A-08D89C14F3DD,1
F56F6C30-CADC-4557-01B5-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
F56F6C30-CADC-4557-01B5-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
38F3D685-67F5-468F-01B7-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
38F3D685-67F5-468F-01B7-08D8989E9B88,C1FE1B6C-7F43-4E92-3A9F-08D89C14F3DD,1
036CE49C-A173-48FB-01B8-08D8989E9B88,6C9CC020-5E7A-44D0-3A91-08D89C14F3DD,1
036CE49C-A173-48FB-01B8-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
615D9F52-F0B2-4D34-01B9-08D8989E9B88,C1AB4166-4791-42B1-3A95-08D89C14F3DD,1
615D9F52-F0B2-4D34-01B9-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
615D9F52-F0B2-4D34-01B9-08D8989E9B88,04E0DA86-B3C6-46C5-3A9A-08D89C14F3DD,1
DD6BF686-8A86-4738-01BB-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
5E9CE1EF-DEEA-4C18-01BD-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
5E9CE1EF-DEEA-4C18-01BD-08D8989E9B88,29E598F3-3AF5-4512-3A90-08D89C14F3DD,1
ECC9057A-6A6E-4DED-01BF-08D8989E9B88,DDE3248B-AF96-4A82-3A9B-08D89C14F3DD,1
ECC9057A-6A6E-4DED-01BF-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
ECC9057A-6A6E-4DED-01BF-08D8989E9B88,C1FE1B6C-7F43-4E92-3A9F-08D89C14F3DD,1
638F94E2-58CB-41B1-01C1-08D8989E9B88,DDE3248B-AF96-4A82-3A9B-08D89C14F3DD,1
638F94E2-58CB-41B1-01C1-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
638F94E2-58CB-41B1-01C1-08D8989E9B88,C1FE1B6C-7F43-4E92-3A9F-08D89C14F3DD,1
DEFF518E-1A29-445A-01C2-08D8989E9B88,C1AB4166-4791-42B1-3A95-08D89C14F3DD,1
DEFF518E-1A29-445A-01C2-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
DEFF518E-1A29-445A-01C2-08D8989E9B88,04E0DA86-B3C6-46C5-3A9A-08D89C14F3DD,1
BF6E1F1C-F937-4F55-01C5-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
6BFEC8E3-82A5-4234-01C6-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
53A87EC5-FA38-45F7-01C8-08D8989E9B88,7C0A58C1-30CA-4FB3-3A94-08D89C14F3DD,1
53A87EC5-FA38-45F7-01C8-08D8989E9B88,DDE3248B-AF96-4A82-3A9B-08D89C14F3DD,1
53A87EC5-FA38-45F7-01C8-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
53A87EC5-FA38-45F7-01C8-08D8989E9B88,C1FE1B6C-7F43-4E92-3A9F-08D89C14F3DD,1
6F944D65-69F1-437B-01CA-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
0A7FB7F5-38B7-4EE9-01CC-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
0A7FB7F5-38B7-4EE9-01CC-08D8989E9B88,29E598F3-3AF5-4512-3A90-08D89C14F3DD,1
F3B200BD-4EDB-4BC9-01CD-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
F3B200BD-4EDB-4BC9-01CD-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
81CCD3F2-850F-4703-01CE-08D8989E9B88,DDE3248B-AF96-4A82-3A9B-08D89C14F3DD,1
81CCD3F2-850F-4703-01CE-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
BC84CDD2-533E-43D5-01CF-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
740B3493-0BC0-4CBA-01D0-08D8989E9B88,DDE3248B-AF96-4A82-3A9B-08D89C14F3DD,1
740B3493-0BC0-4CBA-01D0-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
FE4677DA-E926-48D0-01D1-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
FE4677DA-E926-48D0-01D1-08D8989E9B88,29E598F3-3AF5-4512-3A90-08D89C14F3DD,1
B92BC650-3AA0-4BE1-01D2-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
E489446E-452F-486B-01D3-08D8989E9B88,6C9CC020-5E7A-44D0-3A91-08D89C14F3DD,1
E489446E-452F-486B-01D3-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
E6A80CE4-A951-41B6-01D4-08D8989E9B88,04E0DA86-B3C6-46C5-3A9A-08D89C14F3DD,1
48B3D50B-685B-4A4E-01D9-08D8989E9B88,C1AB4166-4791-42B1-3A95-08D89C14F3DD,1
48B3D50B-685B-4A4E-01D9-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
48B3D50B-685B-4A4E-01D9-08D8989E9B88,04E0DA86-B3C6-46C5-3A9A-08D89C14F3DD,1
AECB09A1-2E76-453A-01DA-08D8989E9B88,6C9CC020-5E7A-44D0-3A91-08D89C14F3DD,1
AECB09A1-2E76-453A-01DA-08D8989E9B88,2189F9FA-CF94-4489-3A92-08D89C14F3DD,1
D4C7A1DC-77F3-4F35-01DD-08D8989E9B88,11BA46CB-3B4A-4C75-3A93-08D89C14F3DD,1
D4C7A1DC-77F3-4F35-01DD-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
D4C7A1DC-77F3-4F35-01DD-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
D4C7A1DC-77F3-4F35-01DD-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
04E2B383-B2A2-4C14-01DE-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
04E2B383-B2A2-4C14-01DE-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
4EBA9B55-CD8E-41A7-01DF-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
2524E80C-A35B-4127-01E1-08D8989E9B88,1CB32F5A-51A2-4689-3A97-08D89C14F3DD,1
1735348E-0596-412B-01E7-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
19B7042A-8110-46A6-01E8-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
19B7042A-8110-46A6-01E8-08D8989E9B88,74476534-FB72-4B4E-3A9E-08D89C14F3DD,1
6CE533F5-E3D2-4536-01E9-08D8989E9B88,F1078771-DC62-4CAB-3A9C-08D89C14F3DD,1
28B54C95-F609-4B1A-01EA-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
7BEE29CE-B7CA-43EB-01EB-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
7BEE29CE-B7CA-43EB-01EB-08D8989E9B88,74476534-FB72-4B4E-3A9E-08D89C14F3DD,1
B476E409-BBF6-41DA-01ED-08D8989E9B88,11BA46CB-3B4A-4C75-3A93-08D89C14F3DD,1
B476E409-BBF6-41DA-01ED-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
B476E409-BBF6-41DA-01ED-08D8989E9B88,A40C991A-283A-4C1B-3A98-08D89C14F3DD,1
DB6B82DF-ACBC-4DD1-01EF-08D8989E9B88,ADF12C92-9F6E-4481-3A96-08D89C14F3DD,1
55934009-25F6-41B5-01F1-08D8989E9B88,2246C4D1-F974-49A3-3A99-08D89C14F3DD,1
36AF5E89-83AB-4A62-01F3-08D8989E9B88,5782D13A-FA86-4774-3A8F-08D89C14F3DD,1
36AF5E89-83AB-4A62-01F3-08D8989E9B88,29E598F3-3AF5-4512-3A90-08D89C14F3DD,1
